Department,Category,Use Case,Prompt,ChatGPT URL,Source URL
"Customer Success","Visual & diagram design","Illustrate escalation process flow","Create a diagram that illustrates the internal escalation process from CSM to Support to Engineering. Include 3 levels of severity and labeled handoff points. Style: flowchart format, minimal colors, ready for internal wiki.","https://chatgpt.com/?prompt=Create%20a%20diagram%20that%20illustrates%20the%20internal%20escalation%20process%20from%20CSM%20to%20Support%20to%20Engineering.%20Include%203%20levels%20of%20severity%20and%20labeled%20handoff%20points.%20Style%3A%20flowchart%20format%2C%20minimal%20colors%2C%20ready%20for%20internal%20wiki.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-customer-success"
"Customer Success","Visual & diagram design","Build a visual customer maturity model","Create an image that visualizes a 4-stage customer maturity model for a SaaS platform. Each stage should have a title, key behavior pattern, and suggested CS touchpoint. Style: professional, clean, slide-ready.","https://chatgpt.com/?prompt=Create%20an%20image%20that%20visualizes%20a%204-stage%20customer%20maturity%20model%20for%20a%20SaaS%20platform.%20Each%20stage%20should%20have%20a%20title%2C%20key%20behavior%20pattern%2C%20and%20suggested%20CS%20touchpoint.%20Style%3A%20professional%2C%20clean%2C%20slide-ready.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-customer-success"
"Product","Competitive & market research","Compare competitors’ onboarding UX","Research how 3 key competitors structure their onboarding flow for new users. Include screenshots, key steps, and points of friction or delight. Synthesize a comparison table and recommendations for improvement. Target product: [Insert product]","https://chatgpt.com/?prompt=Research%20how%203%20key%20competitors%20structure%20their%20onboarding%20flow%20for%20new%20users.%20Include%20screenshots%2C%20key%20steps%2C%20and%20points%20of%20friction%20or%20delight.%20Synthesize%20a%20comparison%20table%20and%20recommendations%20for%20improvement.%20Target%20product%3A%20%5BInsert%20product%5D","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-product"
"Product","Competitive & market research","Benchmark competitor pricing strategies","I’m a product manager launching a new SaaS product. Research how top 5 competitors in this space structure their pricing tiers, freemium vs. paid, feature gating, and upsell triggers. Use public sources and include URLs. Output: A comparison table with insights and risks.","https://chatgpt.com/?prompt=I%E2%80%99m%20a%20product%20manager%20launching%20a%20new%20SaaS%20product.%20Research%20how%20top%205%20competitors%20in%20this%20space%20structure%20their%20pricing%20tiers%2C%20freemium%20vs.%20paid%2C%20feature%20gating%2C%20and%20upsell%20triggers.%20Use%20public%20sources%20and%20include%20URLs.%20Output%3A%20A%20comparison%20table%20with%20insights%20and%20risks.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-product"
"Product","Competitive & market research","Compare tech stack options","Compare the pros and cons of integrating [technology/tool A] vs. [technology/tool B] into our product. Focus on scalability, cost, support, and developer experience. Include citations.","https://chatgpt.com/?prompt=Compare%20the%20pros%20and%20cons%20of%20integrating%20%5Btechnology%2Ftool%20A%5D%20vs.%20%5Btechnology%2Ftool%20B%5D%20into%20our%20product.%20Focus%20on%20scalability%2C%20cost%2C%20support%2C%20and%20developer%20experience.%20Include%20citations.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-product"
"Product","Competitive & market research","Identify regulatory risks for new features","I’m a PM scoping a [feature] for financial services. Research recent regulatory guidance in the US, UK, and EU around the use of [feature] in customer-facing products. Summarize by region with citations. Output: A table of legal considerations to flag for our legal team and product design implications.","https://chatgpt.com/?prompt=I%E2%80%99m%20a%20PM%20scoping%20a%20new%20feature%20for%20financial%20services.%20Research%20recent%20regulatory%20guidance%20in%20the%20US%2C%20UK%2C%20and%20EU%20around%20the%20use%20of%20[feature]%20in%20customer-facing%20products.%20Summarize%20by%20region%20with%20citations.%20Output%3A%20A%20table%20of%20legal%20considerations%20and%20product%20design%20implications.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-product"
"Product","Competitive & market research","Research top product-led growth tactics","Research the top 7 product-led growth strategies used by fast-scaling SaaS companies in the last 2 years. Prioritize those with measurable impact. Include 1–2 examples per tactic and source links. Output: Ranked list with strategy, example, and success metric.","https://chatgpt.com/?prompt=Research%20the%20top%207%20product-led%20growth%20strategies%20used%20by%20fast-scaling%20SaaS%20companies%20in%20the%20last%202%20years.%20Prioritize%20those%20with%20measurable%20impact.%20Include%201%E2%80%932%20examples%20per%20tactic%20and%20source%20links.%20Output%3A%20Ranked%20list%20with%20strategy%2C%20example%2C%20and%20success%20metric.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-product"
"Product","Product strategy & roadmapping","Prioritize product roadmap items based on impact","Review this list of upcoming product initiatives. Use the data provided (impact scores, effort estimates, and strategic alignment notes) to suggest priority order. Present the reordered list with justification for each recommendation. [Insert initiative list]","https://chatgpt.com/?prompt=Review%20this%20list%20of%20upcoming%20product%20initiatives.%20Use%20the%20data%20provided%20%28impact%20scores%2C%20effort%20estimates%2C%20and%20strategic%20alignment%20notes%29%20to%20suggest%20priority%20order.%20Present%20the%20reordered%20list%20with%20justification%20for%20each%20recommendation.%20%5BInsert%20initiative%20list%5D","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-product"
"Product","Product strategy & roadmapping","Explore monetization models","We’re considering pricing changes. Based on this product value and audience, suggest 3 monetization strategies. Include pros, cons, and examples of companies using each. [Insert product and audience details]","https://chatgpt.com/?prompt=We%E2%80%99re%20considering%20pricing%20changes.%20Based%20on%20this%20product%20value%20and%20audience%2C%20suggest%203%20monetization%20strategies.%20Include%20pros%2C%20cons%2C%20and%20examples%20of%20companies%20using%20each.%20%5BInsert%20product%20and%20audience%20details%5D","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-product"
"Product","Product strategy & roadmapping","Draft a vision statement for the product","Based on this long-term goal and user need, write a concise product vision statement. Keep it inspiring and grounded in real outcomes. [Insert product goal]","https://chatgpt.com/?prompt=Based%20on%20this%20long-term%20goal%20and%20user%20need%2C%20write%20a%20concise%20product%20vision%20statement.%20Keep%20it%20inspiring%20and%20grounded%20in%20real%20outcomes.%20%5BInsert%20product%20goal%5D","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-product"
"Product","Product strategy & roadmapping","Brainstorm feature ideas from customer feedback","Review this batch of customer feedback from the past quarter. Identify pain points and generate a list of 5 feature ideas to address recurring themes. [Insert feedback or summary]","https://chatgpt.com/?prompt=Review%20this%20batch%20of%20customer%20feedback%20from%20the%20past%20quarter.%20Identify%20pain%20points%20and%20generate%20a%20list%20of%205%20feature%20ideas%20to%20address%20recurring%20themes.%20%5BInsert%20feedback%20or%20summary%5D","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-product"
"Product","Product strategy & roadmapping","Plan A/B testing experiments","Review this list of product UI changes and propose 2 A/B test setups. Include hypothesis, success metrics, and potential outcomes. [Insert UI changes or user goals]","https://chatgpt.com/?prompt=Review%20this%20list%20of%20product%20UI%20changes%20and%20propose%202%20A%2FB%20test%20setups.%20Include%20hypothesis%2C%20success%20metrics%2C%20and%20potential%20outcomes.%20%5BInsert%20UI%20changes%20or%20user%20goals%5D","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-product"
"Product","Product content & communication","Draft PRD for a new feature","Based on this feature idea and customer need, write a first-draft PRD. Include user story, problem statement, solution overview, acceptance criteria, and success metrics. [Insert context or problem]","https://chatgpt.com/?prompt=Based%20on%20this%20feature%20idea%20and%20customer%20need%2C%20write%20a%20first-draft%20PRD.%20Include%20user%20story%2C%20problem%20statement%2C%20solution%20overview%2C%20acceptance%20criteria%2C%20and%20success%20metrics.%20%5BInsert%20context%20or%20problem%5D","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-product"
"Product","Product content & communication","Draft changelog and release notes","Using this release summary, draft user-facing changelog notes for our next version release. Use a friendly, clear tone and group by category (e.g., new, improved, fixed). [Insert release notes or ticket list]","https://chatgpt.com/?prompt=Using%20this%20release%20summary%2C%20draft%20user-facing%20changelog%20notes%20for%20our%20next%20version%20release.%20Use%20a%20friendly%2C%20clear%20tone%20and%20group%20by%20category%20%28e.g.%2C%20new%2C%20improved%2C%20fixed%29.%20%5BInsert%20release%20notes%20or%20ticket%20list%5D","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-product"
"Product","Product content & communication","Create a go-to-market FAQ","Draft an internal FAQ for our sales and support teams about our upcoming feature launch. Use this background and anticipated questions. Write in a confident, informative tone. [Insert feature and launch details]","https://chatgpt.com/?prompt=Draft%20an%20internal%20FAQ%20for%20our%20sales%20and%20support%20teams%20about%20our%20upcoming%20feature%20launch.%20Use%20this%20background%20and%20anticipated%20questions.%20Write%20in%20a%20confident%2C%20informative%20tone.%20%5BInsert%20feature%20and%20launch%20details%5D","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-product"
"Product","Product content & communication","Generate a one-sentence value proposition","Based on this feature description, write 3 versions of a clear, compelling one-sentence value proposition. Tailor each one to a different target audience. [Insert feature description]","https://chatgpt.com/?prompt=Based%20on%20this%20feature%20description%2C%20write%203%20versions%20of%20a%20clear%2C%20compelling%20one-sentence%20value%20proposition.%20Tailor%20each%20one%20to%20a%20different%20target%20audience.%20%5BInsert%20feature%20description%5D","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-product"
"Product","Product content & communication","Draft pitch deck for new product","Create a 5-slide outline for a pitch deck introducing our new product to internal stakeholders. Include problem, solution, market, product overview, and timeline. [Insert product idea]","https://chatgpt.com/?prompt=Create%20a%205-slide%20outline%20for%20a%20pitch%20deck%20introducing%20our%20new%20product%20to%20internal%20stakeholders.%20Include%20problem%2C%20solution%2C%20market%2C%20product%20overview%2C%20and%20timeline.%20%5BInsert%20product%20idea%5D","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-product"
"Product","UX & visual design","Visualize a user journey map","Create a user journey map for our [insert user persona] going through [insert experience]. Include emotional highs/lows, touchpoints, and moments of friction. Output as a visual flow.","https://chatgpt.com/?prompt=Create%20a%20user%20journey%20map%20for%20our%20%5Binsert%20user%20persona%5D%20going%20through%20%5Binsert%20experience%5D.%20Include%20emotional%20highs%2Flows%2C%20touchpoints%2C%20and%20moments%20of%20friction.%20Output%20as%20a%20visual%20flow.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-product"
"Product","UX & visual design","Design onboarding flow wireframe","Generate a wireframe-style image of a 3-step onboarding flow for a finance app. Steps include: linking an account, setting financial goals, and reviewing suggestions. Style: greyscale wireframe with labels.","https://chatgpt.com/?prompt=Generate%20a%20wireframe-style%20image%20of%20a%203-step%20onboarding%20flow%20for%20a%20finance%20app.%20Steps%20include%3A%20linking%20an%20account%2C%20setting%20financial%20goals%2C%20and%20reviewing%20suggestions.%20Style%3A%20greyscale%20wireframe%20with%20labels.","https://academy.openai.com/public/clubs/work-users-ynjqu/resources/use-cases-product"
